"ccf","rough_cor","lag","D","sd_D","b1","bullet1","land1","b2","bullet2","land2","signature_length","overlap","matches","mismatches","cms","cms2","non_cms","left_cms","right_cms","left_noncms","right_noncms","sum_peaks","H.H","D2.D","rfscore"
0.348394751711011,0.0449979595973289,0.0670799999999981,0.000869643517177392,0.00146975929465137,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-K/L2.dat","Unknown 1-K",2,1.927905,0.975911676145868,3.18900431312833,17.5496655535165,1.06300143770944,0.531500718854722,6.01702818977707,0,0,3.50993311070329,1.00283803162951,4.74812051688329,2.28002793953527,0.000869643517177392,0.103333333333333
0.130400434839398,-0.090455521110607,0.131579999999973,0.000987452477952253,0.00148253207458466,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-K/L3.dat","Unknown 1-K",3,1.927905,0.938106390097022,4.97627973327141,14.0856016009017,2.21167988145396,1.10583994072698,4.37139360027983,0,0,1.45713120009328,3.88568320024874,6.51737767133215,3.31569382814616,0.000987452477952253,0.0666666666666667
0.204475045747068,0.00199531685325517,-0.0070949999999998,0.0012009025145266,0.00185746444743342,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-K/L4.dat","Unknown 1-K",4,1.927905,0.990966878554701,3.66398149165921,14.3935188041042,1.57027778213966,0.523425927379887,6.16865091604466,0,1.04685185475977,3.59837970102605,0,7.23189002537776,3.39478474682586,0.0012009025145266,0.06
0.314162095181343,0.123074824292148,0.069659999999998,0.000706562829289869,0.00123912036798075,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-K/L5.dat","Unknown 1-K",5,1.927905,0.973235195717631,6.39554869810612,13.5208220659816,1.59888717452653,1.06592478301769,5.00771187628949,0,0,1.50231356288685,0.500771187628949,5.99493193123979,2.15407694656924,0.000706562829289869,0.496666666666667
0.317986364743769,0.039268102405622,-0.0264449999999993,0.00101747199529402,0.0016673007756082,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-K/L6.dat","Unknown 1-K",6,1.927905,0.985613917698227,5.78895572501408,15.6400961613654,2.63134351137004,1.05253740454801,7.06326923416503,0,0,0.504519231011788,3.02711538607073,7.06335981508359,2.8370797787395,0.00101747199529402,0.0966666666666667
0.439353191529222,0.282105917829996,-0.107069999999997,0.000960248315915898,0.00168876067223107,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-N/L1.dat","Unknown 1-N",1,1.927905,0.941117430578789,4.960358468572,16.5141536010569,1.65345282285733,0.551150940952444,5.34281440034195,0,0,1.45713120009326,5.34281440034195,6.97774089299681,3.01518376700976,0.000960248315915898,0.15
0.253950872762058,-0.104359985447977,0.00515999999999963,0.0014994449524524,0.00235534010276615,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-N/L2.dat","Unknown 1-N",2,1.927905,0.996988959518234,3.12158576556891,14.1357384282573,1.04052858852297,0.520264294261485,7.06786921412867,0,0,0.504847801009191,2.01939120403676,3.82071258704465,4.69021185477411,0.0014994449524524,0.00333333333333333
0.221430517692523,-0.0384615725287424,0.190919999999995,0.00103103287852988,0.00157003006981989,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-N/L3.dat","Unknown 1-N",3,1.927905,0.916359986617598,1.69812442157637,14.1631022859247,1.13208294771758,0.56604147385879,8.96996478108567,0,0,4.24893068577742,8.96996478108567,2.16914224690324,2.58587653801686,0.00103103287852988,0.04
0.257746069510301,0.0135673704118437,0.0728849999999947,0.00083113551979587,0.00135923788632754,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-N/L4.dat","Unknown 1-N",4,1.927905,0.967882234861158,5.89500987414154,13.9989850735822,1.60772996567497,1.07181997711664,4.49967377365142,0,0,3.49974626839555,4.49967377365142,7.36261713578305,2.52348423992123,0.00083113551979587,0.0566666666666667
0.257960325402343,0.0389935521225287,-0.0141899999999996,0.000921311583103793,0.00151487138355828,"Unknown 1-N/L5.dat","Unknown 1-N",5,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.927905,0.992639678822349,3.65780693572449,16.9976048829483,1.04508769592128,0.522543847960642,6.69602616600994,0,0,3.09047361508151,1.54523680754076,3.54747748112769,3.07043908625587,0.000921311583103793,0.0233333333333333
0.148127438788441,-0.155244290489809,-0.160604999999995,0.00149015317477754,0.00200840492957128,"Unknown 1-N/L6.dat","Unknown 1-N",6,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.90791,0.920554428668019,2.27746984487584,19.1583268075283,1.13873492243792,0.569367461218959,10.5370797441406,0,0,4.31062353169387,3.83166536150566,4.71457909762851,3.86895362072037,0.00149015317477754,0.0133333333333333
0.347486640224965,0.215891685592186,-0.160604999999988,0.000687376553227165,0.00122452256259012,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-Q/L1.dat","Unknown 1-Q",1,1.927905,0.91468718634995,4.53661330475267,16.599438938964,2.26830665237633,1.13415332618817,7.11404525955598,0,0,2.84561810382239,7.11404525955598,3.4287554573236,2.10631621688836,0.000687376553227165,0.506666666666667
0.164632737402745,0.0158833444336385,-0.138674999999996,0.000793554870157233,0.00121251810496827,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-Q/L2.dat","Unknown 1-Q",2,1.927905,0.925393108062897,7.28670960220171,14.2586229022001,2.24206449298514,1.12103224649257,3.32701201051336,0,0,1.90114972029335,2.85172458044003,7.30384513747282,2.36009399857917,0.000793554870157233,0.21
0.197575884018728,-0.0428007591617714,0.164474999999995,0.000743189020283161,0.00116230153554562,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-Q/L3.dat","Unknown 1-Q",3,1.927905,0.919036467045835,1.69317902828456,16.2544490578396,0.564393009428185,0.564393009428185,10.5175846844844,0,0,10.5175846844844,1.91228812445172,2.22843246159149,2.22875485938833,0.000743189020283161,0.313333333333333
0.270608293770867,0.167840994356555,0.128999999999991,0.00079798128910192,0.00130970871583582,"Unknown 1-Q/L4.dat","Unknown 1-Q",4,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.92597,0.932016075016745,6.6851064185378,15.0617409914999,2.22836880617927,1.11418440308963,3.4010382884032,0,0,1.94345045051612,1.94345045051612,6.45094199667828,2.54240692533356,0.00079798128910192,0.133333333333333
0.40504914987735,0.199314197867675,-0.0806249999999835,0.00069919656721302,0.00125827509982856,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-Q/L5.dat","Unknown 1-Q",5,1.927905,0.954499832719973,4.8908126085149,14.2598288328823,1.08684724633665,0.543423623168323,3.93374588493305,0,0,3.93374588493305,1.96687294246652,5.19391174663635,1.95186610606731,0.00069919656721302,0.576666666666667
0.211717709810175,0.0615267944156645,0.00580499999999984,0.000877320601133057,0.00139191175606709,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-Q/L6.dat","Unknown 1-Q",6,1.927905,0.995650719304115,5.2096357422689,12.3783440870198,1.56289072268067,1.04192714845378,4.12611469567325,0.52096357422689,0,0,2.57882168479578,5.59177189549067,2.69962425751994,0.000877320601133057,0.0533333333333333
0.146815305514982,-0.10464665065846,0.0238649999999972,0.000979701246475814,0.00154904919497993,"Unknown 1-T/L1.dat","Unknown 1-T",1,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.920165,0.991602284178703,4.72679145396105,13.3654103180968,2.62599525220058,1.05039810088023,3.59837970102606,0,0,2.57027121501861,2.57027121501861,4.01578850107468,2.7179179164098,0.000979701246475814,0.0533333333333333
0.20931229472687,0.0282039241971939,0.198659999999959,0.000867539673189037,0.00134417999543116,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-T/L2.dat","Unknown 1-T",2,1.927905,0.916359986617598,3.39624884315274,14.5819221795743,1.13208294771758,0.56604147385879,5.17423045081669,0,0,5.17423045081669,2.3519229321894,3.28089042290988,2.63553682979733,0.000867539673189037,0.02
0.32462460654859,0.0973123000985349,0.118034999999997,0.000725989984622029,0.0012767087110393,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-T/L3.dat","Unknown 1-T",3,1.927905,0.9401137504182,4.96565422494414,14.6678107559057,2.75869679163563,1.10347871665425,5.86712430236226,0,0,3.42248917637799,3.42248917637799,5.6011332693153,2.18871055816859,0.000725989984622029,0.413333333333333
0.182756654082499,-0.0678289997210767,0.172214999999995,0.000920665092767856,0.00168525915290172,"Unknown 1-T/L4.dat","Unknown 1-T",4,"Unknown 1-B/L4.dat","Unknown 1-B",4,1.91694,0.913862718707941,3.99584432190522,16.199501627097,1.14166980625863,0.570834903129317,6.67038302292231,0,0,6.67038302292231,2.38227965104368,2.63253364410344,2.85382767011982,0.000920665092767856,0.0433333333333333
0.166457829460521,-0.115048455462587,0.0644999999999982,0.00110729868558636,0.00165325571782375,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-T/L5.dat","Unknown 1-T",5,1.927905,0.970224155235865,6.95001336541032,13.0537815801101,3.20769847634322,1.60384923817161,3.51447965618348,0,0,3.51447965618348,1.00413704462385,9.33107788675166,3.15021150358093,0.00110729868558636,0.11
0.341364804493205,0.17542630199181,-0.0161249999999995,0.00080288497424247,0.00138571042091577,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-T/L6.dat","Unknown 1-T",6,1.927905,0.99163599866176,3.13843643097009,17.2773445737705,2.09229095398006,1.04614547699003,10.1631438669238,0,0,1.52447158003857,3.55710035342333,4.46828487417595,2.36049284293821,0.00080288497424247,0.12
0.232251775331817,0.104647019720197,0.134804999999972,0.000918033066577118,0.00142893518619115,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-Y/L1.dat","Unknown 1-Y",1,1.927905,0.934760789561726,5.54898925160782,15.0334737265801,1.66469677548235,0.554898925160782,4.84950765373552,0,0,2.42475382686776,4.84950765373552,5.41029039477434,2.73261432896843,0.000918033066577118,0.08
0.258497280422466,-0.105236769097649,0.0580499999999984,0.00126139142035598,0.00188588008206436,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-Y/L2.dat","Unknown 1-Y",2,1.927905,0.978588156574105,9.01079970847413,10.5776931562325,2.12018816669979,1.0600940833499,2.01479869642524,0,0,0.503699674106311,2.01479869642524,13.4543473320917,3.29689903097384,0.00126139142035598,0.136666666666667
0.17038594289286,0.035844757692703,0.0348299999999959,0.000892325170094571,0.00135956082673684,"Unknown 1-B/L4.dat","Unknown 1-B",4,"Unknown 1-Y/L3.dat","Unknown 1-Y",3,1.927905,0.997323519571763,7.80134651240804,13.2294314143025,2.08035906997548,1.04017953498774,2.54412142582741,0,0,2.54412142582741,1.01764857033096,8.73076846106259,2.55556330936518,0.000892325170094571,0.166666666666667
